user_id,signup_date,platform,acquisition_channel,is_internal
U001959,2026-04-19,android,referral,false
U001960,2025-09-22,ios,organic,false
U001961,2025-09-02,ios,organic,false
U001962,2026-01-20,android,referral,false
U001963,2025-11-28,ios,organic,false
U001964,2025-09-10,android,press,false
U001965,2025-09-17,android,organic,false
U001966,2025-09-08,ios,organic,false
U001967,2025-10-05,android,referral,false
U001968,2026-02-19,android,organic,false
U001969,2026-02-16,android,organic,false
U001970,2025-10-05,android,organic,false
U001971,2025-09-01,android,organic,false
U001972,2026-05-27,android,referral,false
U001973,2026-01-02,ios,organic,false
U001974,2025-11-02,ios,organic,false
U001975,2026-04-07,ios,paid_social,false
U001976,2026-03-10,android,paid_social,false
U001977,2025-10-23,ios,paid_social,false
U001978,2026-02-02,ios,paid_social,false
U001979,2026-01-09,android,paid_social,false
U001980,2025-12-26,android,referral,false
U001981,2025-09-16,ios,organic,false
U001982,2026-01-20,ios,paid_social,false
U001983,2026-03-09,ios,press,false
U001984,2026-03-17,android,organic,false
U001985,2026-03-21,android,organic,false
U001986,2026-02-26,ios,paid_social,false
U001987,2026-01-13,ios,press,false
U001988,2025-11-05,android,press,false
U001989,2025-11-17,ios,referral,false
U001990,2026-01-22,android,organic,false
U001991,2026-05-18,android,referral,false
U001992,2026-05-08,android,referral,false
U001993,2026-02-20,ios,organic,false
U001994,2026-03-25,android,press,false
U001995,2025-09-16,android,referral,false
U001996,2026-03-29,ios,paid_social,false
U001997,2025-10-23,android,press,false
U001998,2026-01-14,ios,organic,false
U001999,2026-04-11,android,referral,false
U002000,2025-11-04,android,organic,false
U002001,2025-09-06,ios,organic,false
U002002,2026-05-24,ios,organic,false
U002003,2026-05-13,ios,organic,false
U002004,2026-02-01,android,organic,false
U002005,2026-02-01,android,organic,false
U002006,2025-12-07,android,organic,false
U002007,2025-10-16,android,paid_social,false
U002008,2025-10-21,android,organic,false
U002009,2026-02-27,android,organic,false
U002010,2026-03-03,android,organic,false
U002011,2025-10-27,ios,referral,false
U002012,2025-09-06,android,paid_social,false
U002013,2026-05-20,ios,organic,false
U002014,2026-04-23,android,referral,false
U002015,2026-03-27,android,paid_social,false
U002016,2026-04-12,android,organic,false
U002017,2026-02-03,ios,paid_social,false
U002018,2025-12-06,android,paid_social,false
U002019,2026-04-19,android,organic,false
U002020,2026-01-31,android,paid_social,false
U002021,2026-03-01,android,organic,false
U002022,2026-05-05,ios,organic,false
U002023,2026-01-28,android,organic,false
U002024,2026-02-28,ios,organic,false
U002025,2026-01-09,android,organic,false
U002026,2026-01-12,ios,referral,false
U002027,2026-05-08,ios,press,false
U002028,2025-11-08,android,press,false
U002029,2026-05-19,android,organic,false
U002030,2025-12-01,ios,organic,false
U002031,2025-12-06,ios,referral,false
U002032,2025-09-28,ios,organic,false
U002033,2026-03-09,ios,organic,false
U002034,2025-09-10,ios,organic,false
U002035,2026-04-17,android,organic,false
U002036,2026-04-08,ios,organic,false
U002037,2026-02-14,android,referral,false
U002038,2025-10-07,android,press,false
U002039,2025-09-24,ios,referral,false
U002040,2025-10-14,android,paid_social,false
U002041,2025-09-28,ios,referral,false
U002042,2026-04-15,android,organic,false
U002043,2025-10-12,ios,organic,false
U002044,2026-03-12,ios,referral,false
U002045,2025-12-09,android,organic,false
U002046,2025-09-01,android,organic,false
U002047,2026-04-21,ios,organic,false
U002048,2026-01-28,ios,organic,false
U002049,2026-03-06,android,referral,false
U002050,2025-11-14,ios,organic,false
U002051,2025-11-17,android,organic,false
U002052,2025-10-27,ios,paid_social,false
U002053,2025-10-23,ios,paid_social,false
U002054,2025-09-27,ios,paid_social,false
U002055,2025-10-15,ios,organic,false
U002056,2026-02-26,ios,press,false
U002057,2026-01-24,ios,organic,false
U002058,2025-09-13,android,organic,false
U002059,2025-10-02,android,organic,false
U002060,2025-09-29,android,organic,false
U002061,2025-10-07,ios,organic,false
U002062,2025-11-14,android,press,false
U002063,2026-05-11,ios,organic,false
U002064,2025-10-20,android,organic,false
U002065,2025-12-09,android,organic,false
U002066,2025-09-22,android,paid_social,false
U002067,2025-10-26,android,press,false
U002068,2026-01-10,ios,paid_social,false
U002069,2025-12-18,ios,organic,false
U002070,2025-11-05,android,organic,false
U002071,2026-01-24,android,press,false
U002072,2025-12-19,ios,paid_social,false
U002073,2026-02-23,ios,organic,false
U002074,2026-05-14,ios,referral,false
U002075,2025-09-13,android,organic,false
U002076,2026-05-17,android,referral,false
U002077,2025-10-21,android,referral,false
U002078,2025-11-15,android,organic,false
U002079,2025-09-10,android,organic,false
U002080,2026-04-10,android,organic,false
U002081,2025-12-08,android,organic,false
U002082,2025-11-30,android,referral,false
U002083,2025-12-14,android,paid_social,false
U002084,2025-09-18,android,paid_social,false
U002085,2026-01-25,android,referral,false
U002086,2026-01-17,ios,referral,false
U002087,2025-11-01,ios,organic,false
U002088,2025-12-30,android,organic,false
U002089,2025-11-26,android,referral,false
U002090,2025-10-04,android,press,false
U002091,2026-02-26,ios,paid_social,false
U002092,2026-04-23,ios,organic,false
U002093,2026-05-09,android,referral,false
U002094,2026-03-10,android,press,false
U002095,2025-12-15,android,organic,false
U002096,2026-01-23,ios,organic,false
U002097,2026-04-24,ios,organic,false
U002098,2025-12-23,ios,paid_social,false
U002099,2025-12-21,android,organic,false
U002100,2026-04-05,android,referral,false
U002101,2026-05-17,ios,organic,false
U002102,2025-10-07,android,paid_social,false
U002103,2025-12-02,android,organic,false
U002104,2026-04-21,ios,referral,false
U002105,2025-11-11,ios,paid_social,false
U002106,2026-04-05,android,organic,false
U002107,2025-11-05,android,organic,false
U002108,2026-01-16,ios,referral,false
U002109,2026-05-03,android,organic,false
U002110,2026-04-23,ios,press,false
U002111,2026-05-17,android,paid_social,false
U002112,2025-12-03,android,organic,false
U002113,2025-09-23,ios,referral,false
U002114,2025-10-08,android,paid_social,false
U002115,2026-03-05,android,referral,false
U002116,2025-10-04,android,paid_social,false
U002117,2025-09-24,android,organic,false
U002118,2025-10-17,ios,organic,false
U002119,2026-02-11,android,paid_social,false
U002120,2026-04-13,android,paid_social,false
U002121,2026-01-27,ios,referral,false
U002122,2025-10-11,ios,press,false
U002123,2026-05-23,ios,press,false
U002124,2025-09-08,ios,referral,false
U002125,2026-01-27,android,organic,false
U002126,2026-04-28,android,press,false
U002127,2026-02-09,ios,organic,false
U002128,2025-12-07,android,organic,false
U002129,2026-03-21,android,organic,false
U002130,2026-04-15,ios,organic,false
U002131,2025-11-30,ios,organic,false
U002132,2025-11-04,android,paid_social,false
U002133,2025-11-23,android,paid_social,false
U002134,2026-01-07,android,paid_social,false
U002135,2026-04-15,ios,organic,false
U002136,2025-11-24,ios,press,false
U002137,2026-02-07,android,referral,false
U002138,2026-05-16,ios,organic,false
U002139,2025-11-04,android,paid_social,false
U002140,2026-03-27,ios,referral,false
U002141,2025-09-28,android,organic,false
U002142,2025-10-24,android,paid_social,false
U002143,2025-11-23,ios,paid_social,false
U002144,2025-11-23,android,paid_social,false
U002145,2026-04-27,android,organic,false
U002146,2026-04-09,android,referral,false
U002147,2026-01-31,ios,organic,false
U002148,2026-04-27,ios,organic,false
U002149,2025-12-18,android,organic,false
U002150,2026-05-04,android,paid_social,false
U002151,2026-03-24,android,referral,false
U002152,2026-01-24,ios,organic,false
U002153,2026-05-09,android,organic,false
U002154,2026-02-03,ios,organic,false
U002155,2026-01-19,android,organic,false
U002156,2026-02-12,android,paid_social,false
U002157,2025-11-01,android,organic,false
U002158,2025-10-25,ios,organic,false
U002159,2026-01-24,ios,paid_social,false
U002160,2025-09-08,android,press,false
U002161,2025-09-17,android,paid_social,false
U002162,2025-12-23,android,paid_social,false
U002163,2026-02-18,android,press,false
U002164,2025-10-28,android,press,false
U002165,2025-11-09,android,organic,false
U002166,2026-01-25,android,organic,false
U002167,2026-03-28,ios,organic,false
U002168,2025-09-18,android,press,false
U002169,2026-04-17,ios,organic,false
U002170,2025-09-03,android,paid_social,false
U002171,2025-11-22,android,press,false
U002172,2025-12-16,android,organic,false
U002173,2026-01-31,android,paid_social,false
U002174,2025-09-25,android,organic,false
U002175,2026-03-09,ios,organic,false
U002176,2025-09-11,ios,organic,false
U002177,2025-10-09,android,paid_social,false
U002178,2026-01-25,ios,press,false
U002179,2026-03-27,ios,referral,false
U002180,2025-12-29,ios,organic,false
U002181,2025-09-23,ios,organic,false
U002182,2026-05-12,android,organic,false
U002183,2025-10-03,android,paid_social,false
U002184,2026-05-14,ios,paid_social,false
U002185,2026-03-03,android,organic,false
U002186,2025-10-20,ios,organic,false
U002187,2025-11-21,android,referral,false
U002188,2026-04-08,android,organic,false
U002189,2025-11-28,android,organic,false
U002190,2026-02-14,ios,organic,false
U002191,2026-02-22,android,paid_social,false
U002192,2025-10-02,android,organic,false
U002193,2025-09-23,android,organic,false
U002194,2026-05-27,android,paid_social,false
U002195,2026-02-04,android,referral,false
U002196,2025-12-26,ios,organic,false
U002197,2026-04-27,android,paid_social,false
U002198,2025-10-14,android,organic,false
U002199,2026-02-13,android,organic,false
U002200,2026-02-02,android,referral,false
U002201,2025-12-18,android,paid_social,false
U002202,2026-03-10,ios,organic,false
U002203,2026-05-06,ios,paid_social,false
U002204,2026-02-16,ios,press,false
U002205,2025-12-24,ios,paid_social,false
U002206,2026-05-04,ios,paid_social,false
U002207,2026-03-25,android,referral,false
U002208,2025-11-03,android,paid_social,false
U002209,2025-09-27,ios,organic,false
U002210,2025-11-04,android,organic,false
U002211,2025-09-03,android,organic,false
U002212,2026-04-11,android,paid_social,false
U002213,2026-02-01,ios,organic,false
U002214,2026-02-10,android,press,false
U002215,2026-05-13,android,organic,false
U002216,2026-03-24,ios,organic,false
U002217,2025-09-05,ios,paid_social,false
U002218,2026-04-02,android,referral,false
U002219,2025-11-03,android,referral,false
U002220,2026-01-05,ios,organic,false
U002221,2025-09-04,android,press,false
U002222,2026-01-11,android,organic,false
U002223,2026-03-21,android,referral,false
U002224,2026-04-08,ios,organic,false
U002225,2026-04-16,android,referral,false
U002226,2025-12-26,android,paid_social,false
U002227,2025-10-20,android,organic,false
U002228,2026-01-21,ios,referral,false
U002229,2026-05-05,ios,organic,false
U002230,2026-02-20,android,organic,false
U002231,2026-02-05,android,paid_social,false
U002232,2026-04-07,android,paid_social,false
U002233,2026-01-13,android,paid_social,false
U002234,2025-10-30,ios,paid_social,false
U002235,2025-10-08,ios,paid_social,false
U002236,2025-09-23,android,organic,false
U002237,2026-03-03,android,organic,false
U002238,2026-03-06,ios,organic,false
U002239,2025-10-30,ios,referral,false
U002240,2026-01-28,android,paid_social,false
U002241,2026-04-18,android,paid_social,false
U002242,2026-02-20,android,organic,false
U002243,2026-03-07,android,paid_social,false
U002244,2025-12-13,ios,organic,false
U002245,2026-05-11,android,organic,false
U002246,2025-11-06,android,press,false
U002247,2025-10-11,ios,press,false
U002248,2026-02-11,android,organic,false
U002249,2025-10-30,ios,organic,false
U002250,2025-09-24,android,organic,false
U002251,2025-10-17,ios,organic,false
U002252,2026-04-05,android,organic,false
U002253,2025-11-19,ios,organic,false
U002254,2025-12-25,android,paid_social,false
U002255,2026-01-21,ios,referral,false
U002256,2026-03-25,android,press,false
U002257,2026-02-15,ios,organic,false
U002258,2025-12-30,ios,organic,false
U002259,2025-12-02,android,referral,false
U002260,2026-04-08,ios,referral,false
U002261,2026-05-04,android,press,false
U002262,2026-04-28,android,organic,false
U002263,2025-10-23,ios,referral,false
U002264,2026-05-10,android,organic,false
U002265,2026-04-08,ios,paid_social,false
U002266,2026-01-31,android,organic,false
U002267,2025-09-27,ios,paid_social,false
U002268,2025-11-20,android,referral,false
U002269,2025-10-04,ios,organic,false
U002270,2026-04-02,ios,referral,false
U002271,2026-05-06,android,press,false
U002272,2026-03-23,ios,organic,false
U002273,2026-03-06,ios,organic,false
U002274,2025-10-16,android,paid_social,false
U002275,2026-03-20,android,paid_social,false
U002276,2026-05-18,ios,paid_social,false
U002277,2025-12-28,android,paid_social,false
U002278,2025-12-27,android,paid_social,false
U002279,2026-03-04,ios,paid_social,false
U002280,2025-10-31,ios,organic,false
U002281,2026-02-24,android,organic,false
U002282,2025-12-10,android,organic,false
U002283,2025-11-30,android,organic,false
U002284,2025-12-10,ios,organic,false
U002285,2026-02-06,android,referral,false
U002286,2026-04-03,ios,organic,false
U002287,2026-02-05,android,organic,false
U002288,2026-04-22,android,organic,false
U002289,2025-11-08,ios,paid_social,false
U002290,2025-09-03,ios,paid_social,false
U002291,2026-03-25,android,organic,false
U002292,2025-09-20,android,organic,false
U002293,2025-11-01,android,referral,false
U002294,2025-12-28,ios,referral,false
U002295,2026-05-08,ios,referral,false
U002296,2026-02-13,ios,referral,false
U002297,2025-09-23,android,organic,false
U002298,2025-09-12,android,organic,false
U002299,2026-03-15,ios,press,false
U002300,2026-01-28,ios,paid_social,false
U002301,2025-11-23,ios,press,false
U002302,2025-09-12,android,paid_social,false
U002303,2026-02-22,android,referral,false
U002304,2025-12-12,android,paid_social,false
U002305,2025-11-07,ios,referral,false
U002306,2026-03-18,android,organic,false
U002307,2025-10-28,ios,press,false
U002308,2026-04-09,android,organic,false
U002309,2026-01-09,android,paid_social,false
U002310,2026-04-03,ios,organic,false
U002311,2026-01-26,ios,press,false
U002312,2026-05-14,android,press,false
U002313,2026-04-22,ios,paid_social,false
U002314,2026-04-06,android,organic,false
U002315,2026-01-08,android,referral,false
U002316,2026-05-17,android,paid_social,false
U002317,2026-01-08,ios,organic,false
U002318,2025-09-18,android,organic,false
U002319,2025-11-04,ios,organic,false
U002320,2025-10-24,android,organic,false
U002321,2026-04-30,android,organic,false
U002322,2025-09-25,android,organic,false
U002323,2026-04-06,android,organic,false
U002324,2026-04-27,android,organic,false
U002325,2025-10-26,android,organic,false
U002326,2025-09-26,android,paid_social,false
U002327,2025-09-08,android,organic,false
U002328,2026-01-09,android,organic,false
U002329,2026-03-16,ios,organic,false
U002330,2026-01-26,ios,paid_social,false
U002331,2025-11-01,android,organic,false
U002332,2025-11-28,android,paid_social,false
U002333,2025-11-20,ios,referral,false
U002334,2025-11-11,android,paid_social,false
U002335,2026-01-25,ios,organic,false
U002336,2025-11-27,ios,press,false
U002337,2026-03-30,android,paid_social,false
U002338,2025-11-03,android,referral,false
U002339,2026-01-29,ios,organic,false
